tweetid,timestamp,tweet_type,followers,retweet_id,retweet_count,text,author_id,language,verified,keywords
1.38E+18,2021-04-06T13:25:48.000Z,retweeted,25,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2894941125,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:25:47.000Z,retweeted,3384,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.09E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:24:41.000Z,retweeted,410,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,60092499,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:23:46.000Z,retweeted,5617,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,951515820,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:21:13.000Z,retweeted,145,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2727631934,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:20:31.000Z,retweeted,1357,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3087520533,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:20:14.000Z,retweeted,525,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,46637282,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:20:02.000Z,retweeted,3525,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2894786789,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:17:13.000Z,retweeted,1064,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,4813903696,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:16:15.000Z,retweeted,59,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.37E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:16:10.000Z,retweeted,10696,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,224749835,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:16:07.000Z,retweeted,240,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3418036983,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:15:25.000Z,retweeted,1725,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,216044617,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:13:25.000Z,retweeted,757,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,19155725,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:13:24.000Z,retweeted,2588,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,817401306,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:13:01.000Z,retweeted,71,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.33E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:12:19.000Z,retweeted,276,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1475521723,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:10:55.000Z,retweeted,129,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.36E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:10:54.000Z,retweeted,1120,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1112010642,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:10:19.000Z,retweeted,3797,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,547078102,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:10:08.000Z,retweeted,3114,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,210405413,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:10:08.000Z,retweeted,129,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,20326557,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:09:40.000Z,retweeted,305,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,17482482,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:08:54.000Z,retweeted,175,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.17E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:08:13.000Z,retweeted,46118,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,706747004,en,TRUE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:07:46.000Z,retweeted,71,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1848220302,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:06:54.000Z,retweeted,3349,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,19742076,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:06:27.000Z,retweeted,25711,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,58036645,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:04:45.000Z,retweeted,7034,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.51E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:04:14.000Z,retweeted,1612,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,166095835,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:03:58.000Z,retweeted,796,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.34E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:03:53.000Z,retweeted,451,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.11E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:02:45.000Z,retweeted,187,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.88E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:02:41.000Z,retweeted,2183,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.19E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:02:13.000Z,retweeted,436,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,392320828,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:00:34.000Z,retweeted,1092,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2779039756,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T13:00:10.000Z,retweeted,3539,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,350738088,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:59:51.000Z,retweeted,966,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,520641101,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:58:35.000Z,retweeted,2484,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1108577893,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:58:19.000Z,retweeted,1298,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,198256628,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:57:58.000Z,retweeted,283,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2773489096,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:57:45.000Z,retweeted,274,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,308041180,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:57:05.000Z,retweeted,2722,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,195371102,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:56:20.000Z,retweeted,1340,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.31E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:56:19.000Z,retweeted,1248,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,26816945,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:54:59.000Z,retweeted,620,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.05E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:53:16.000Z,retweeted,967,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,550047615,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:53:08.000Z,retweeted,104,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,273483007,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:53:02.000Z,retweeted,1397,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.11E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:52:52.000Z,retweeted,213,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2147721552,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:52:19.000Z,retweeted,2792,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,459434344,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:50:53.000Z,retweeted,87,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.03E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:50:50.000Z,retweeted,136,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,701766121,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:50:45.000Z,retweeted,232,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.35E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:49:31.000Z,retweeted,282,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,246255427,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:49:28.000Z,retweeted,7,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.21E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:48:54.000Z,retweeted,10,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.38E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:48:52.000Z,retweeted,7916,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.33E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:48:28.000Z,retweeted,1809,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,17702466,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:47:23.000Z,retweeted,1794,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3044554164,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:46:18.000Z,retweeted,786,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1720524678,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:45:41.000Z,retweeted,2604,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,9.21E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:45:31.000Z,retweeted,177,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1111595383,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:44:42.000Z,retweeted,1546,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.09E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:44:25.000Z,retweeted,10726,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,62014896,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:43:41.000Z,retweeted,3309,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,110393157,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:43:13.000Z,retweeted,81,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,54303510,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:43:09.000Z,retweeted,550,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,18538843,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:43:08.000Z,retweeted,1449,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,753777020,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:42:31.000Z,retweeted,1494,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1293942926,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:40:21.000Z,retweeted,2955,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.15E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:39:36.000Z,retweeted,1578,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.46E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:37:21.000Z,retweeted,944,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.32E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:36:41.000Z,retweeted,12,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.36E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:36:30.000Z,retweeted,88,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,100958232,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:36:03.000Z,retweeted,375,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.09E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:36:02.000Z,retweeted,335,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3243773651,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:35:32.000Z,retweeted,1246,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,469819969,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:35:13.000Z,retweeted,1453,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3091804719,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:35:12.000Z,retweeted,481,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,73774601,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:34:30.000Z,retweeted,735,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3081942618,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:34:18.000Z,retweeted,246,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,315457505,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:33:23.000Z,retweeted,1,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,98167056,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:32:35.000Z,retweeted,7689,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2808695603,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:31:48.000Z,retweeted,1862,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,3379306144,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:30:56.000Z,retweeted,246,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.54E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:29:14.000Z,retweeted,580,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,7.54E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:29:12.000Z,retweeted,533,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.19E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:29:05.000Z,retweeted,881,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,20919792,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:28:07.000Z,retweeted,49,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.35E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:27:43.000Z,retweeted,481,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,91564823,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:27:36.000Z,retweeted,249,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,2377212589,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:25:46.000Z,retweeted,899,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,134714743,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:24:04.000Z,retweeted,2162,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,133025954,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:23:44.000Z,retweeted,2604,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,8.48E+17,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:23:40.000Z,retweeted,587,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.14E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:23:18.000Z,retweeted,151,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,300793636,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:23:08.000Z,retweeted,535,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,100263996,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:22:49.000Z,retweeted,250,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,24243242,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:22:46.000Z,retweeted,764,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,411645750,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
1.38E+18,2021-04-06T12:21:51.000Z,retweeted,312,1.38E+18,996,RT @The_TUC: Statutory sick pay goes up today from £95.85 to £96.35 a week.  That’s a rise of just 50p a week -  during a global pandemic.…,1.14E+18,en,FALSE,RT Statutory sick pay goes up today from £9585 £9635
